date,secid,price,yield
2024-04-18,RU000A0JVNL1,99.85,
2024-04-18,RU000A0JT403,96.84,15.9
2024-04-18,RU000A0ZZAL5,98.3,
2024-04-18,RU000A0JU0N7,81.93,14.84
2024-04-18,RU000A0JS4J1,114.0,
2024-04-18,RU000A0JV755,125.23,
2024-04-18,RU000A0JT6B2,103.91,12.26
2024-04-18,RU000A0JTB96,91.02,22.18
2024-04-18,RU000A0JSGV0,91.67,14.83
2024-04-18,RU000A0JUT85,28.25,12.7
2024-04-18,RU000A0JS4L7,116.0,7.26
2024-04-19,RU000A0JV0T3,98.5,
2024-04-19,RU000A0JUKX4,104.97,8.23
2024-04-19,RU000A0JRJL7,122.99,6.46
2024-04-19,RU000A0JV0U1,101.81,-10.63
2024-04-19,RU000A0JRU20,96.53,19.74
2024-04-19,RU000A0JRJB8,139.17,4.06
2024-04-19,RU000A0JS4K9,100.02,10.07
2024-04-19,RU000A0JR4U9,95.01,13.29
2024-04-19,RU000A0JUG98,82.5,12.86
2024-04-19,RU000A0JUAG0,100.45,7.76
2024-04-19,RU000A0JRU46,96.0,21.38
2024-04-19,RU000A0JV4R9,100.0,
2024-04-19,RU000A0JSQ58,98.51,15.2
2024-04-19,RU000A0JRZ74,91.93,7.07
2024-04-19,RU000A0JTZF1,116.05,
2024-04-19,RU000A0JU9K4,98.9,
2024-04-19,RU000A0JQAM6,105.51,6.1
2024-04-19,RU000A0JTFB2,88.77,23.96
2024-04-19,RU000A0JTW83,101.99,
2024-04-19,KG000A3LSJ06,98.89,15.89
2024-04-19,RU000A0JTU85,100.45,14.94
2024-04-19,KG000A3LSC78,100.0899,16.08
2024-04-19,RU000A0JS4Z7,94.78,16.65
2024-04-19,RU000A1037P0,100.0,
2024-04-19,RU000A0JUAH8,95.39,16.27
2024-04-19,RU000A0JVNL1,99.85,
2024-04-19,RU000A0JT403,96.99,15.64
2024-04-19,RU000A0ZZAL5,98.3,
2024-04-19,RU000A0JU0N7,81.93,14.84
2024-04-19,RU000A0JS4J1,114.0,
2024-04-19,RU000A0JV755,125.23,
2024-04-19,RU000A0JT6B2,102.02,13.41
2024-04-19,RU000A0JTB96,91.02,22.18
2024-04-19,RU000A0JSGV0,92.07,14.6
2024-04-19,RU000A0JUT85,27.74,12.88
2024-04-19,RU000A0JS4L7,116.0,7.26
2024-04-22,RU000A0JV0T3,98.5,
2024-04-22,RU000A0JUKX4,104.97,8.23
2024-04-22,RU000A0JRJL7,122.99,6.46
2024-04-22,RU000A0JV0U1,99.84,11.09
2024-04-22,RU000A0JRU20,96.53,19.74
2024-04-22,RU000A0JRJB8,139.17,4.06
2024-04-22,RU000A0JS4K9,100.02,10.07
2024-04-22,RU000A0JR4U9,95.01,13.29
2024-04-22,RU000A0JUG98,82.5,12.86
2024-04-22,RU000A0JUAG0,99.9,17.44
2024-04-22,RU000A0JRU46,96.0,21.38
2024-04-22,RU000A0JV4R9,100.0,
2024-04-22,RU000A0JSQ58,98.51,15.2
2024-04-22,RU000A0JRZ74,91.93,7.07
2024-04-22,RU000A0JTZF1,116.05,
2024-04-22,RU000A0JU9K4,98.9,
2024-04-22,RU000A0JQAM6,105.5,4.39
2024-04-22,RU000A0JTFB2,88.77,23.96
2024-04-22,RU000A0JTW83,101.99,
2024-04-22,KG000A3LSJ06,98.71,16.03
2024-04-22,RU000A0JTU85,100.25,15.2
2024-04-22,KG000A3LSC78,99.9999,16.15
2024-04-22,RU000A0JS4Z7,95.82,15.22
2024-04-22,RU000A1037P0,100.0,
2024-04-22,RU000A0JUAH8,95.37,16.36
2024-04-22,RU000A0JVNL1,99.85,
2024-04-22,RU000A0JT403,96.99,15.69
2024-04-22,RU000A0ZZAL5,98.3,
2024-04-22,RU000A0JU0N7,81.93,14.84
2024-04-22,RU000A0JS4J1,114.0,
2024-04-22,RU000A0JV755,125.23,
2024-04-22,RU000A0JT6B2,103.5,12.49
2024-04-22,RU000A0JTB96,91.02,22.18
2024-04-22,RU000A0JSGV0,91.75,14.8
2024-04-22,RU000A0JUT85,27.99,12.8
2024-04-22,RU000A0JS4L7,116.0,7.26
2024-04-23,RU000A0JV0T3,98.5,
2024-04-23,RU000A0JUKX4,104.97,8.23
2024-04-23,RU000A0JRJL7,122.99,6.46
2024-04-23,RU000A0JV0U1,99.84,11.09
2024-04-23,RU000A0JRU20,96.53,19.74
2024-04-23,RU000A0JRJB8,139.17,4.06
2024-04-23,RU000A0JS4K9,109.0,8.42
2024-04-23,RU000A0JR4U9,95.01,13.29
2024-04-23,RU000A0JUG98,82.5,12.86
2024-04-23,RU000A0JUAG0,99.7,21.64
2024-04-23,RU000A0JRU46,98.0,16.05
2024-04-23,RU000A0JV4R9,100.0,
2024-04-23,RU000A0JSQ58,98.51,15.2
2024-04-23,RU000A0JRZ74,91.93,7.07
2024-04-23,RU000A0JTZF1,116.05,
2024-04-23,RU000A0JU9K4,98.9,
2024-04-23,RU000A0JQAM6,105.5,4.39
2024-04-23,RU000A0JTFB2,88.77,23.96
2024-04-23,RU000A0JTW83,101.99,
2024-04-23,KG000A3LSJ06,98.88,15.9
2024-04-23,RU000A0JTU85,100.45,14.94
2024-04-23,KG000A3LSC78,100.0008,16.15
2024-04-23,RU000A0JS4Z7,94.5,17.18
2024-04-23,RU000A1037P0,100.0,
2024-04-23,RU000A0JUAH8,95.39,16.37
2024-04-23,RU000A0JVNL1,99.85,
2024-04-23,RU000A0JT403,96.99,15.69
2024-04-23,RU000A0ZZAL5,98.3,
2024-04-23,RU000A0JU0N7,81.93,14.84
2024-04-23,RU000A0JS4J1,114.0,
2024-04-23,RU000A0JV755,125.23,
2024-04-23,RU000A0JT6B2,103.72,12.35
2024-04-23,RU000A0JTB96,91.02,22.18
2024-04-23,RU000A0JSGV0,91.22,15.14
2024-04-23,RU000A0JUT85,27.99,12.8
2024-04-23,RU000A0JS4L7,116.0,7.26
2024-04-24,RU000A0JV0T3,98.5,
2024-04-24,RU000A0JUKX4,101.61,12.56
2024-04-24,RU000A0JRJL7,122.99,6.46
2024-04-24,RU000A0JV0U1,99.33,19.25
2024-04-24,RU000A0JRU20,96.53,19.74
2024-04-24,RU000A0JRJB8,136.76,4.38
2024-04-24,RU000A0JS4K9,99.58,10.16
2024-04-24,RU000A0JR4U9,95.01,13.29
2024-04-24,RU000A0JUG98,82.5,12.86
2024-04-24,RU000A0JUAG0,100.49,5.82
2024-04-24,RU000A0JRU46,98.0,16.05
2024-04-24,RU000A0JV4R9,100.0,
2024-04-24,RU000A0JSQ58,98.5,15.99
2024-04-24,RU000A0JRZ74,91.93,7.07
2024-04-24,RU000A0JTZF1,116.05,
2024-04-24,RU000A0JU9K4,98.9,
2024-04-24,RU000A0JQAM6,105.5,4.39
2024-04-24,RU000A0JTFB2,88.77,23.96
2024-04-24,RU000A0JTW83,101.99,
2024-04-24,KG000A3LSJ06,98.8,15.96
2024-04-24,RU000A0JTU85,100.07,15.42
2024-04-24,KG000A3LSC78,99.0,16.92
2024-04-24,RU000A0JS4Z7,95.17,16.21
2024-04-24,RU000A1037P0,100.0,
2024-04-24,RU000A0JUAH8,95.83,15.45
2024-04-24,RU000A0JVNL1,99.85,
2024-04-24,RU000A0JT403,97.14,15.37
2024-04-24,RU000A0ZZAL5,98.3,
2024-04-24,RU000A0JU0N7,81.93,14.84
2024-04-24,RU000A0JS4J1,114.0,
2024-04-24,RU000A0JV755,125.23,
2024-04-24,RU000A0JT6B2,100.61,14.31
2024-04-24,RU000A0JTB96,91.02,22.18
2024-04-24,RU000A0JSGV0,91.19,15.16
2024-04-24,RU000A0JUT85,27.99,12.8
2024-04-24,RU000A0JS4L7,116.0,7.26
2024-04-25,RU000A0JV0T3,98.5,
2024-04-25,RU000A0JUKX4,101.61,12.56
2024-04-25,RU000A0JRJL7,122.99,6.44
2024-04-25,RU000A0JV0U1,99.33,19.25
2024-04-25,RU000A0JRU20,96.53,19.74
2024-04-25,RU000A0JRJB8,136.76,4.38
2024-04-25,RU000A0JS4K9,99.58,10.16
2024-04-25,RU000A0JR4U9,95.01,13.29
2024-04-25,RU000A0JUG98,82.5,12.86
2024-04-25,RU000A0JUAG0,100.49,5.82
2024-04-25,RU000A0JRU46,98.0,16.05
2024-04-25,RU000A0JV4R9,100.0,
2024-04-25,RU000A0JSQ58,98.5,15.99
2024-04-25,RU000A0JRZ74,91.93,7.07
2024-04-25,RU000A0JTZF1,116.05,
2024-04-25,RU000A0JU9K4,98.9,
2024-04-25,RU000A0JQAM6,105.5,4.39
2024-04-25,RU000A0JTFB2,88.77,23.96
2024-04-25,RU000A0JTW83,101.99,
2024-04-25,KG000A3LSJ06,98.88,15.9
2024-04-25,RU000A0JTU85,100.01,15.5
2024-04-25,KG000A3LSC78,99.9978,16.15
2024-04-25,RU000A0JS4Z7,95.3,16.04
2024-04-25,RU000A1037P0,100.0,
2024-04-25,RU000A0JUAH8,95.64,15.91
2024-04-25,RU000A0JVNL1,99.85,
2024-04-25,RU000A0JT403,96.88,16.15
2024-04-25,RU000A0ZZAL5,98.3,
2024-04-25,RU000A0JU0N7,87.14,10.24
2024-04-25,RU000A0JS4J1,114.0,
2024-04-25,RU000A0JV755,125.23,
2024-04-25,RU000A0JT6B2,103.79,12.3
2024-04-25,RU000A0JTB96,91.02,22.18
2024-04-25,RU000A0JSGV0,92.45,14.39
2024-04-25,RU000A0JUT85,27.73,12.9
2024-04-25,RU000A0JS4L7,116.0,7.26
2024-04-26,RU000A0JV0T3,98.5,
2024-04-26,RU000A0JUKX4,101.61,12.56
2024-04-26,RU000A0JRJL7,117.5,7.36
2024-04-26,RU000A0JV0U1,99.65,14.61
2024-04-26,RU000A0JRU20,97.31,18.01
2024-04-26,RU000A0JRJB8,136.59,4.4
2024-04-26,RU000A0JS4K9,108.47,8.51
2024-04-26,RU000A0JR4U9,95.01,13.29
2024-04-26,RU000A0JUG98,82.5,12.86
2024-04-26,RU000A0JUAG0,100.5,4.53
2024-04-26,RU000A0JRU46,98.0,16.05
2024-04-26,RU000A0JV4R9,100.0,
2024-04-26,RU000A0JSQ58,98.54,15.96
2024-04-26,RU000A0JRZ74,91.93,7.07
2024-04-26,RU000A0JTZF1,116.05,
2024-04-26,RU000A0JU9K4,98.9,
2024-04-26,RU000A0JQAM6,105.5,4.39
2024-04-26,RU000A0JTFB2,88.77,23.96
2024-04-26,RU000A0JTW83,101.99,
2024-04-26,KG000A3LSJ06,98.98,15.83
2024-04-26,RU000A0JTU85,100.28,15.15
2024-04-26,KG000A3LSC78,95.0,20.14
2024-04-26,RU000A0JS4Z7,95.5,15.76
2024-04-26,RU000A1037P0,100.0,
2024-04-26,RU000A0JUAH8,95.47,16.34
2024-04-26,RU000A0JVNL1,99.85,
2024-04-26,RU000A0JT403,97.14,15.47
2024-04-26,RU000A0ZZAL5,98.3,
2024-04-26,RU000A0JU0N7,87.14,10.24
2024-04-26,RU000A0JS4J1,114.0,
2024-04-26,RU000A0JV755,125.23,
2024-04-26,RU000A0JT6B2,103.98,12.18
2024-04-26,RU000A0JTB96,91.02,22.18
2024-04-26,RU000A0JSGV0,92.48,14.37
2024-04-26,RU000A0JUT85,27.73,12.9
2024-04-26,RU000A0JS4L7,116.0,7.26
2024-04-29,RU000A0JV0T3,98.5,
2024-04-29,RU000A0JUKX4,101.61,12.56
2024-04-29,RU000A0JRJL7,110.0,8.7
2024-04-29,RU000A0JV0U1,102.97,14.61
2024-04-29,RU000A0JRU20,97.73,18.01
2024-04-29,RU000A0JRJB8,119.68,6.98
2024-04-29,RU000A0JS4K9,100.21,10.04
2024-04-29,RU000A0JR4U9,95.01,13.29
2024-04-29,RU000A0JUG98,82.5,12.86
2024-04-29,RU000A0JUAG0,100.2,10.05
2024-04-29,RU000A0JRU46,98.0,16.05
2024-04-29,RU000A0JV4R9,100.0,
2024-04-29,RU000A0JSQ58,98.94,14.23
2024-04-29,RU000A0JRZ74,91.93,7.07
2024-04-29,RU000A0JTZF1,116.05,
2024-04-29,RU000A0JU9K4,98.9,
2024-04-29,RU000A0JQAM6,105.5,4.39
2024-04-29,RU000A0JTFB2,96.99,9.51
2024-04-29,RU000A0JTW83,101.99,
2024-04-29,KG000A3LSJ06,98.92,15.87
2024-04-29,RU000A0JTU85,100.02,15.48
2024-04-29,KG000A3LSC78,100.0,16.15
2024-04-29,RU000A0JS4Z7,95.56,15.73
2024-04-29,RU000A1037P0,100.0,
2024-04-29,RU000A0JUAH8,95.93,15.45
2024-04-29,RU000A0JVNL1,99.85,
2024-04-29,RU000A0JT403,97.54,14.48
2024-04-29,RU000A0ZZAL5,98.3,
2024-04-29,RU000A0JU0N7,87.14,10.24
2024-04-29,RU000A0JS4J1,114.0,
2024-04-29,RU000A0JV755,125.23,
2024-04-29,RU000A0JT6B2,100.24,14.54
2024-04-29,RU000A0JTB96,91.02,22.18
2024-04-29,RU000A0JSGV0,92.15,14.59
2024-04-29,RU000A0JUT85,27.95,12.9
2024-04-29,RU000A0JS4L7,116.0,7.26
2024-04-30,RU000A0JV0T3,98.5,
2024-04-30,RU000A0JUKX4,101.61,12.56
2024-04-30,RU000A0JRJL7,117.49,7.35
2024-04-30,RU000A0JV0U1,102.97,14.61
2024-04-30,RU000A0JRU20,97.73,18.01
2024-04-30,RU000A0JRJB8,119.68,6.98
2024-04-30,RU000A0JS4K9,100.21,10.04
2024-04-30,RU000A0JR4U9,95.01,13.29
2024-04-30,RU000A0JUG98,82.5,12.86
2024-04-30,RU000A0JUAG0,100.0,17.07
2024-04-30,RU000A0JRU46,98.0,16.05
2024-04-30,RU000A0JV4R9,100.0,
2024-04-30,RU000A0JSQ58,98.94,14.23
2024-04-30,RU000A0JRZ74,91.93,7.07
2024-04-30,RU000A0JTZF1,116.05,
2024-04-30,RU000A0JU9K4,98.9,
2024-04-30,RU000A0JQAM6,105.5,4.39
2024-04-30,RU000A0JTFB2,96.99,9.51
2024-04-30,RU000A0JTW83,101.99,
2024-04-30,KG000A3LSJ06,98.96,15.84
2024-04-30,RU000A0JTU85,100.31,15.1
2024-04-30,KG000A3LSC78,100.0,16.15
2024-04-30,RU000A0JS4Z7,95.48,15.89
2024-04-30,RU000A1037P0,100.0,
2024-04-30,RU000A0JUAH8,95.65,16.18
2024-04-30,RU000A0JVNL1,99.85,
2024-04-30,RU000A0JT403,97.01,16.11
2024-04-30,RU000A0ZZAL5,98.3,
2024-04-30,RU000A0JU0N7,87.14,10.24
2024-04-30,RU000A0JS4J1,114.0,
2024-04-30,RU000A0JV755,125.23,
2024-04-30,RU000A0JT6B2,102.72,12.95
2024-04-30,RU000A0JTB96,91.02,22.18
2024-04-30,RU000A0JSGV0,92.41,14.44
2024-04-30,RU000A0JUT85,27.95,12.9
2024-04-30,RU000A0JS4L7,116.0,7.26
2024-05-01,RU000A0JV0T3,98.5,
2024-05-01,RU000A0JUKX4,101.61,12.56
2024-05-01,RU000A0JRJL7,117.49,7.35
2024-05-01,RU000A0JV0U1,102.97,14.61
2024-05-01,RU000A0JRU20,97.73,18.01
2024-05-01,RU000A0JRJB8,119.68,6.98
2024-05-01,RU000A0JS4K9,100.21,10.04
2024-05-01,RU000A0JR4U9,95.01,13.29
2024-05-01,RU000A0JUG98,82.5,12.86
2024-05-01,RU000A0JUAG0,100.0,17.07
2024-05-01,RU000A0JRU46,98.0,16.05
2024-05-01,RU000A0JV4R9,100.0,
2024-05-01,RU000A0JSQ58,98.94,14.23
2024-05-01,RU000A0JRZ74,91.93,7.07
2024-05-01,RU000A0JTZF1,116.05,
2024-05-01,RU000A0JU9K4,98.9,
2024-05-01,RU000A0JQAM6,105.5,4.39
2024-05-01,RU000A0JTFB2,96.99,9.51
2024-05-01,RU000A0JTW83,101.99,
2024-05-01,KG000A3LSJ06,98.96,15.84
2024-05-01,RU000A0JTU85,100.31,15.1
2024-05-01,KG000A3LSC78,100.0,16.15
2024-05-01,RU000A0JS4Z7,95.48,15.89
2024-05-01,RU000A1037P0,100.0,
2024-05-01,RU000A0JUAH8,95.65,16.18
2024-05-01,RU000A0JVNL1,99.85,
2024-05-01,RU000A0JT403,97.01,16.11
2024-05-01,RU000A0ZZAL5,98.3,
2024-05-01,RU000A0JU0N7,87.14,10.24
2024-05-01,RU000A0JS4J1,114.0,
2024-05-01,RU000A0JV755,125.23,
2024-05-01,RU000A0JT6B2,102.72,12.95
2024-05-01,RU000A0JTB96,91.02,22.18
2024-05-01,RU000A0JSGV0,92.41,14.44
2024-05-01,RU000A0JUT85,27.95,12.9
2024-05-01,RU000A0JS4L7,116.0,7.26
2024-05-02,RU000A0JV0T3,98.5,
2024-05-02,RU000A0JUKX4,101.61,12.56
2024-05-02,RU000A0JRJL7,117.49,7.35
2024-05-02,RU000A0JV0U1,102.97,14.61
2024-05-02,RU000A0JRU20,97.73,18.01
2024-05-02,RU000A0JRJB8,151.54,2.44
2024-05-02,RU000A0JS4K9,100.21,10.04
2024-05-02,RU000A0JR4U9,95.01,13.29
2024-05-02,RU000A0JUG98,82.5,12.86
2024-05-02,RU000A0JUAG0,99.95,17.19
2024-05-02,RU000A0JRU46,97.0,19.16
2024-05-02,RU000A0JV4R9,100.0,
2024-05-02,RU000A0JSQ58,100.0,9.24
2024-05-02,RU000A0JRZ74,84.82,14.68
2024-05-02,RU000A0JTZF1,116.05,
2024-05-02,RU000A0JU9K4,98.9,
2024-05-02,RU000A0JQAM6,106.8,0.1
2024-05-02,RU000A0JTFB2,96.99,9.51
2024-05-02,RU000A0JTW83,101.99,
2024-05-02,KG000A3LSJ06,99.27,15.61
2024-05-02,RU000A0JTU85,100.04,15.45
2024-05-02,KG000A3LSC78,100.0,16.15
2024-05-02,RU000A0JS4Z7,95.43,15.99
2024-05-02,RU000A1037P0,100.0,
2024-05-02,RU000A0JUAH8,95.64,16.26
2024-05-02,RU000A0JVNL1,99.85,
2024-05-02,RU000A0JT403,97.48,14.79
2024-05-02,RU000A0ZZAL5,98.3,
2024-05-02,RU000A0JU0N7,87.14,10.24
2024-05-02,RU000A0JS4J1,114.0,
2024-05-02,RU000A0JV755,125.23,
2024-05-02,RU000A0JT6B2,99.13,15.27
2024-05-02,RU000A0JTB96,91.02,22.18
2024-05-02,RU000A0JSGV0,92.09,14.65
2024-05-02,RU000A0JUT85,27.92,12.86
2024-05-02,RU000A0JS4L7,116.0,7.26
2024-05-03,RU000A0JV0T3,98.5,
2024-05-03,RU000A0JUKX4,101.61,12.56
2024-05-03,RU000A0JRJL7,117.49,7.35
2024-05-03,RU000A0JV0U1,102.97,-45.11
2024-05-03,RU000A0JRU20,97.79,17.02
2024-05-03,RU000A0JRJB8,118.11,7.24
2024-05-03,RU000A0JS4K9,100.21,10.04
2024-05-03,RU000A0JR4U9,95.01,13.29
2024-05-03,RU000A0JUG98,82.5,12.86
2024-05-03,RU000A0JUAG0,100.63,15.7
2024-05-03,RU000A0JRU46,97.48,17.92
2024-05-03,RU000A0JV4R9,100.0,
2024-05-03,RU000A0JSQ58,99.81,9.24
2024-05-03,RU000A0JRZ74,84.82,14.68
2024-05-03,RU000A0JTZF1,116.05,
2024-05-03,RU000A0JU9K4,98.9,
2024-05-03,RU000A0JQAM6,106.8,-0.28
2024-05-03,RU000A0JTFB2,96.99,9.51
2024-05-03,RU000A0JTW83,101.99,
2024-05-03,KG000A3LSJ06,99.37,15.53
2024-05-03,RU000A0JTU85,100.1,15.37
2024-05-03,KG000A3LSC78,99.9693,16.17
2024-05-03,RU000A0JS4Z7,95.65,15.72
2024-05-03,RU000A1037P0,100.0,
2024-05-03,RU000A0JUAH8,96.17,15.19
2024-05-03,RU000A0JVNL1,99.85,
2024-05-03,RU000A0JT403,97.25,15.61
2024-05-03,RU000A0ZZAL5,98.3,
2024-05-03,RU000A0JU0N7,85.6,11.88
2024-05-03,RU000A0JS4J1,114.0,
2024-05-03,RU000A0JV755,125.23,
2024-05-03,RU000A0JT6B2,103.9,12.2
2024-05-03,RU000A0JTB96,91.02,22.18
2024-05-03,RU000A0JSGV0,92.25,14.56
2024-05-03,RU000A0JUT85,27.92,12.86
2024-05-03,RU000A0JS4L7,116.0,7.26
2024-05-06,RU000A0JV0T3,98.5,
2024-05-06,RU000A0JUKX4,101.51,12.62
2024-05-06,RU000A0JRJL7,117.1,7.42
2024-05-06,RU000A0JV0U1,102.97,-45.11
2024-05-06,RU000A0JRU20,97.53,17.82
2024-05-06,RU000A0JRJB8,118.54,7.17
2024-05-06,RU000A0JS4K9,100.21,10.04
2024-05-06,RU000A0JR4U9,99.44,5.12
2024-05-06,RU000A0JUG98,82.5,12.86
2024-05-06,RU000A0JUAG0,100.36,16.3
2024-05-06,RU000A0JRU46,94.0,28.76
2024-05-06,RU000A0JV4R9,100.0,
2024-05-06,RU000A0JSQ58,98.35,17.84
2024-05-06,RU000A0JRZ74,82.81,17.16
2024-05-06,RU000A0JTZF1,116.05,
2024-05-06,RU000A0JU9K4,98.9,
2024-05-06,RU000A0JQAM6,106.8,-0.41
2024-05-06,RU000A0JTFB2,96.99,9.51
2024-05-06,RU000A0JTW83,101.99,
2024-05-06,KG000A3LSJ06,99.3,15.58
2024-05-06,RU000A0JTU85,100.13,15.33
2024-05-06,KG000A3LSC78,100.0,16.14
2024-05-06,RU000A0JS4Z7,95.5,15.97
2024-05-06,RU000A1037P0,100.0,
2024-05-06,RU000A0JUAH8,96.05,15.51
2024-05-06,RU000A0JVNL1,99.85,
2024-05-06,RU000A0JT403,97.46,15.04
2024-05-06,RU000A0ZZAL5,98.3,
2024-05-06,RU000A0JU0N7,80.5,16.99
2024-05-06,RU000A0JS4J1,114.0,
2024-05-06,RU000A0JV755,125.23,
2024-05-06,RU000A0JT6B2,103.97,12.15
2024-05-06,RU000A0JTB96,91.02,22.18
2024-05-06,RU000A0JSGV0,92.38,14.49
2024-05-06,RU000A0JUT85,27.92,12.86
2024-05-06,RU000A0JS4L7,116.0,7.26
2024-05-07,RU000A0JV0T3,98.5,
2024-05-07,RU000A0JUKX4,101.51,12.62
2024-05-07,RU000A0JRJL7,117.5,7.35
2024-05-07,RU000A0JV0U1,102.97,-50.59
2024-05-07,RU000A0JRU20,97.53,17.82
2024-05-07,RU000A0JRJB8,118.54,7.17
2024-05-07,RU000A0JS4K9,100.21,10.04
2024-05-07,RU000A0JR4U9,99.44,5.12
2024-05-07,RU000A0JUG98,82.5,12.86
2024-05-07,RU000A0JUAG0,99.85,17.47
2024-05-07,RU000A0JRU46,97.26,18.66
2024-05-07,RU000A0JV4R9,100.0,
2024-05-07,RU000A0JSQ58,98.36,17.84
2024-05-07,RU000A0JRZ74,82.81,17.16
2024-05-07,RU000A0JTZF1,116.05,
2024-05-07,RU000A0JU9K4,98.9,
2024-05-07,RU000A0JQAM6,106.8,-0.54
2024-05-07,RU000A0JTFB2,96.99,9.51
2024-05-07,RU000A0JTW83,101.99,
2024-05-07,KG000A3LSJ06,98.85,15.93
2024-05-07,RU000A0JTU85,100.09,15.38
2024-05-07,KG000A3LSC78,99.9999,16.14
2024-05-07,RU000A0JS4Z7,95.36,16.2
2024-05-07,RU000A1037P0,100.0,
2024-05-07,RU000A0JUAH8,96.49,14.54
2024-05-07,RU000A0JVNL1,99.85,
2024-05-07,RU000A0JT403,97.49,15.0
2024-05-07,RU000A0ZZAL5,98.3,
2024-05-07,RU000A0JU0N7,80.5,16.99
2024-05-07,RU000A0JS4J1,114.0,
2024-05-07,RU000A0JV755,125.23,
2024-05-07,RU000A0JT6B2,103.97,12.15
2024-05-07,RU000A0JTB96,91.02,22.18
2024-05-07,RU000A0JSGV0,92.64,14.33
2024-05-07,RU000A0JUT85,38.37,9.76
2024-05-07,RU000A0JS4L7,116.0,7.26
2024-05-08,RU000A0JV0T3,98.5,
2024-05-08,RU000A0JUKX4,101.51,12.62
2024-05-08,RU000A0JRJL7,117.5,7.35
2024-05-08,RU000A0JV0U1,102.97,-50.59
2024-05-08,RU000A0JRU20,97.6,17.74
2024-05-08,RU000A0JRJB8,151.54,2.42
2024-05-08,RU000A0JS4K9,106.94,8.78
2024-05-08,RU000A0JR4U9,99.44,5.12
2024-05-08,RU000A0JUG98,82.5,12.86
2024-05-08,RU000A0JUAG0,100.04,17.05
2024-05-08,RU000A0JRU46,97.26,18.66
2024-05-08,RU000A0JV4R9,100.0,
2024-05-08,RU000A0JSQ58,98.35,18.19
2024-05-08,RU000A0JRZ74,82.81,17.16
2024-05-08,RU000A0JTZF1,116.05,
2024-05-08,RU000A0JU9K4,98.9,
2024-05-08,RU000A0JQAM6,110.89,-10.65
2024-05-08,RU000A0JTFB2,96.99,9.51
2024-05-08,RU000A0JTW83,101.99,
2024-05-08,KG000A3LSJ06,99.3,15.59
2024-05-08,RU000A0JTU85,100.23,15.19
2024-05-08,KG000A3LSC78,98.0,17.73
2024-05-08,RU000A0JS4Z7,95.21,16.48
2024-05-08,RU000A1037P0,100.0,
2024-05-08,RU000A0JUAH8,95.31,17.43
2024-05-08,RU000A0JVNL1,99.85,
2024-05-08,RU000A0JT403,97.49,15.0
2024-05-08,RU000A0ZZAL5,98.3,
2024-05-08,RU000A0JU0N7,80.5,16.99
2024-05-08,RU000A0JS4J1,98.22,10.43
2024-05-08,RU000A0JV755,125.23,
2024-05-08,RU000A0JT6B2,103.0,12.75
2024-05-08,RU000A0JTB96,91.02,22.18
2024-05-08,RU000A0JSGV0,92.56,14.39
2024-05-08,RU000A0JUT85,37.84,9.76
2024-05-08,RU000A0JS4L7,116.0,7.26
2024-05-09,RU000A0JV0T3,98.5,
2024-05-09,RU000A0JUKX4,101.51,12.62
2024-05-09,RU000A0JRJL7,117.5,7.35
2024-05-09,RU000A0JV0U1,102.97,-50.59
2024-05-09,RU000A0JRU20,97.6,17.74
2024-05-09,RU000A0JRJB8,151.54,2.42
2024-05-09,RU000A0JS4K9,106.94,8.78
2024-05-09,RU000A0JR4U9,99.44,5.12
2024-05-09,RU000A0JUG98,82.5,12.86
2024-05-09,RU000A0JUAG0,100.04,17.05
2024-05-09,RU000A0JRU46,97.26,18.66
2024-05-09,RU000A0JV4R9,100.0,
2024-05-09,RU000A0JSQ58,98.35,18.19
2024-05-09,RU000A0JRZ74,82.81,17.16
2024-05-09,RU000A0JTZF1,116.05,
2024-05-09,RU000A0JU9K4,98.9,
2024-05-09,RU000A0JQAM6,110.89,-10.65
2024-05-09,RU000A0JTFB2,96.99,9.51
2024-05-09,RU000A0JTW83,101.99,
2024-05-09,KG000A3LSJ06,99.3,15.59
2024-05-09,RU000A0JTU85,100.23,15.19
2024-05-09,KG000A3LSC78,98.0,17.73
2024-05-09,RU000A0JS4Z7,95.21,16.48
2024-05-09,RU000A1037P0,100.0,
2024-05-09,RU000A0JUAH8,95.31,17.43
2024-05-09,RU000A0JVNL1,99.85,
2024-05-09,RU000A0JT403,97.49,15.0
2024-05-09,RU000A0ZZAL5,98.3,
2024-05-09,RU000A0JU0N7,80.5,16.99
2024-05-09,RU000A0JS4J1,98.22,10.43
2024-05-09,RU000A0JV755,125.23,
2024-05-09,RU000A0JT6B2,103.0,12.75
2024-05-09,RU000A0JTB96,91.02,22.18
2024-05-09,RU000A0JSGV0,92.56,14.39
2024-05-09,RU000A0JUT85,37.84,9.76
2024-05-09,RU000A0JS4L7,116.0,7.26
2024-05-10,RU000A0JV0T3,98.5,
2024-05-10,RU000A0JUKX4,105.29,7.37
2024-05-10,RU000A0JRJL7,117.5,7.34
2024-05-10,RU000A0JV0U1,102.97,-50.59
2024-05-10,RU000A0JRU20,97.6,17.74
2024-05-10,RU000A0JRJB8,151.54,2.42
2024-05-10,RU000A0JS4K9,106.94,8.78
2024-05-10,RU000A0JR4U9,99.42,5.2
2024-05-10,RU000A0JUG98,82.5,12.86
2024-05-10,RU000A0JUAG0,100.1,16.94
2024-05-10,RU000A0JRU46,96.46,21.4
