secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A0JTB96,TQCB,ГлДорога 7,2025-04-08,97.6,,,,,0,0.0,,,2029-10-30,,,29.24,11.09,69.12,625.0,RUB,58,2025-04-08
RU000A0JTFB2,TQCB,ГлДорога 6,2025-04-08,81.11,,,,,0,0.0,,,2028-11-22,,,20.05,11.09,55.3,500.0,RUB,58,2025-04-08
RU000A0JTU85,TQCB,РЖД-28 обл,2025-04-08,100.59,100.06,100.06,100.91,100.75,956,961791.0,18.62,18.54,2028-03-21,29.17,,6.94,18.1,90.25,1000.0,RUB,58,2025-04-08
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-04-08,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,1.75,18.25,22.75,500.0,RUB,58,2025-04-08
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-04-08,,,,,,0,0.0,,,2048-04-27,,,12.39,10.52,26.23,1000.0,RUB,58,2025-04-08
RU000A0JTYK4,TQCB,ФСК РС-28,2025-04-08,,,,,,0,0.0,,,2048-04-27,,,12.39,10.52,26.23,1000.0,RUB,58,2025-04-08
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-04-08,116.05,,,,,0,0.0,,,2029-11-01,,2025-05-06,38.7,21.4,52.18,1000.0,RUB,58,2025-04-08
RU000A0JU0N7,TQCB,БМБанкБ02,2025-04-08,93.58,93.58,93.58,93.58,93.58,1,935.8,15.52,15.52,2025-09-24,5.6,,0.0,0.01,0.05,1000.0,RUB,58,2025-04-08
RU000A0JU2K9,TQCB,ФСК РС-26,2025-04-08,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.18,10.52,26.23,1000.0,RUB,58,2025-04-08
RU000A0JU2L7,TQCB,ФСК РС-27,2025-04-08,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.18,10.52,26.23,1000.0,RUB,58,2025-04-08
RU000A0JU7S1,TQCB,ФСК РС-29,2025-04-08,,,,,,0,0.0,,,2048-09-07,,,0.3,11.06,27.57,1000.0,RUB,58,2025-04-08
RU000A0JU9K4,TQCB,Ситимат01,2025-04-08,98.9,,,,,0,0.0,,,2036-12-20,,,184.66,20.0,200.0,1000.0,RUB,58,2025-04-08
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-04-08,99.34,99.34,99.34,99.34,99.34,24,23841.6,28.29,28.29,2025-11-11,1.13,,80.55,20.0,99.73,1000.0,RUB,58,2025-04-08
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-04-08,101.44,101.44,101.13,101.45,101.3,253,256286.3,20.62,20.91,2028-11-07,6.6,,90.62,22.5,112.19,1000.0,RUB,58,2025-04-08
RU000A0JUAN6,TQCB,ГазпромБ19,2025-04-08,,,,,,0,0.0,,,2043-10-21,,,38.52,9.63,48.02,1000.0,RUB,58,2025-04-08
RU000A0JUAP1,TQCB,ГазпромБ20,2025-04-08,,,,,,0,0.0,,,2043-10-21,,,38.52,9.63,48.02,1000.0,RUB,58,2025-04-08
RU000A0JUC92,TQCB,ФСК РС-30,2025-04-08,,,,,,0,0.0,,,2048-10-30,,2046-11-12,11.67,10.92,27.23,1000.0,RUB,58,2025-04-08
RU000A0JUCA9,TQCB,ФСК РС-34,2025-04-08,,,,,,0,0.0,,,2048-10-30,,2047-11-11,11.67,10.92,27.23,1000.0,RUB,58,2025-04-08
RU000A0JUG98,TQCB,МежИнБанк4,2025-04-08,91.01,,,,,0,0.0,,,2025-11-06,,,0.04,0.01,0.05,1000.0,RUB,58,2025-04-08
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-04-08,95.0,95.0,95.0,95.0,95.0,2,1900.0,42.5,42.5,2033-03-01,1.77,2025-06-03,0.1,0.1,0.25,1000.0,RUB,58,2025-04-08
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-04-08,29.98,23.24,23.24,29.98,24.08,8,1926.6,13.28,15.63,2034-08-04,113.47,,40.0,0.51,87.58,1000.0,RUB,58,2025-04-08
RU000A0JV0T3,TQCB,Ситимат02,2025-04-08,98.5,,,,,0,0.0,,,2036-12-20,,,18.74,22.0,31.24,142.0,RUB,58,2025-04-08
RU000A0JV0U1,TQCB,АльфаБО-15,2025-04-08,101.81,,,,,0,0.0,,,2029-11-13,,2025-05-22,61.18,15.95,79.53,1000.0,RUB,58,2025-04-08
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2025-04-08,100.0,,,,,0,0.0,,,2034-02-01,,2025-08-05,39.6,21.9,108.6,1000.0,RUB,58,2025-04-08
RU000A0JV755,TQCB,АИЖК14-2А3,2025-04-08,125.23,,,,,0,0.0,,,2047-06-13,,,0.96,10.5,3.39,128.06,RUB,58,2025-04-08
RU000A0JVB19,TQCB,РЖД-33 обл,2025-04-08,,,,,,0,0.0,,,2040-02-28,,,6.05,10.52,52.46,1000.0,RUB,58,2025-04-08
RU000A0JVB27,TQCB,РЖД-34 обл,2025-04-08,,,,,,0,0.0,,,2040-02-28,,,6.05,10.52,52.46,1000.0,RUB,58,2025-04-08
RU000A0JVCB5,TQCB,ФСК РС-37,2025-04-08,,,,,,0,0.0,,,2050-03-23,,2045-04-05,20.57,9.88,24.63,1000.0,RUB,58,2025-04-08
RU000A0JVNL1,TQCB,ВЭБUSD1P-1,2025-04-08,99.85,,,,,0,0.0,,,2025-07-17,,,598.15,3.09,15.41,1000.0,USD,58,2025-04-08
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2025-04-08,98.3,,,,,0,0.0,,,2033-06-03,,,0.07,0.1,0.25,1000.0,USD,193,2025-04-08
RU000A1037P0,TQOD,Экспо02ВК,2025-04-08,100.0,,,,,0,0.0,,,,,,3883.56,7.5,5609.59,150000.0,USD,193,2025-04-08
KG000A3LSC78,TQCB,Кыргыз. 01,2025-04-09,98.0,99.45,98.0,99.45,98.9667,3,291.47,19.56,17.88,2025-12-25,8.3,,0.5917,15.5,3.88,100.0,KGS,58,2025-04-09
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-09,96.83,96.17,95.86,96.95,96.31,1109,106810.82,20.46,21.39,2025-12-26,8.33,,0.5236,14.5,3.63,100.0,RUB,58,2025-04-09
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-04-09,100.8,,,,,0,0.0,,,2028-09-15,5.27,,13.7,20.0,100.82,1000.0,RUB,58,2025-04-09
RU000A0JR4U9,TQCB,ГлДорога 3,2025-04-09,80.01,,,,,0,0.0,,,2028-10-30,,,23.7,11.09,55.3,500.0,RUB,58,2025-04-09
RU000A0JRJB8,TQCB,ЗСД 01,2025-04-09,100.11,100.11,100.11,100.11,100.11,9,9009.9,10.68,10.68,2031-05-13,54.5,,40.33,10.44,52.06,1000.0,RUB,58,2025-04-09
RU000A0JRJL7,TQCB,ЗСД 02,2025-04-09,110.21,,,,,0,0.0,,,2031-05-13,,,40.33,10.44,52.06,1000.0,RUB,58,2025-04-09
RU000A0JRU20,TQCB,СЗКК 03,2025-04-09,92.76,82.48,82.46,92.76,83.11,16,8537.13,32.57,66.39,2031-09-26,5.87,,1.15,13.06,41.81,642.0,RUB,58,2025-04-09
RU000A0JRU46,TQCB,СЗКК 04,2025-04-09,81.9,82.05,65.02,82.05,77.17,22,10899.29,71.51,93.97,2031-09-26,5.87,,1.15,13.06,41.81,642.0,RUB,58,2025-04-09
RU000A0JRZ74,TQCB,БМБанкБ03,2025-04-09,93.01,,,,,0,0.0,,,2025-07-16,,,0.02,0.01,0.05,1000.0,RUB,58,2025-04-09
RU000A0JS4J1,TQCB,ЗСД 03,2025-04-09,113.99,,,,,0,0.0,,,2032-02-06,,,14.56,9.84,49.07,1000.0,RUB,58,2025-04-09
RU000A0JS4K9,TQCB,ЗСД 04,2025-04-09,105.74,,,,,0,0.0,,,2032-02-06,,,14.56,9.84,49.07,1000.0,RUB,58,2025-04-09
RU000A0JS4L7,TQCB,ЗСД 05,2025-04-09,102.5,,,,,0,0.0,,,2032-02-06,,,14.56,9.84,49.07,1000.0,RUB,58,2025-04-09
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-04-09,99.59,99.55,97.26,100.99,98.59,724,713820.1,20.27,20.87,2032-02-17,23.97,,22.56,19.15,95.49,1000.0,RUB,58,2025-04-09
RU000A0JS9X1,TQCB,СитиматНН,2025-04-09,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58,2025-04-09
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-09,90.49,89.1,89.09,90.9,90.15,199,179404.5,19.64,20.02,2032-06-25,14.07,,25.78,9.8,48.87,1000.0,RUB,58,2025-04-09
RU000A0JSQ58,TQCB,ФСК РС-22,2025-04-09,100.0,98.32,98.0,100.0,98.78,87,85935.7,16.35,21.29,2027-07-21,3.47,2025-07-30,33.75,16.0,79.78,1000.0,RUB,58,2025-04-09
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-04-09,98.5,98.88,95.48,98.93,98.22,8,7857.9,18.66,18.82,2032-09-17,25.47,2027-09-28,5.62,17.09,85.22,1000.0,RUB,58,2025-04-09
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-04-09,95.17,95.43,95.17,95.43,95.28,12,11433.4,20.86,20.71,2032-09-23,11.5,2026-04-04,2.34,14.21,70.86,1000.0,RUB,58,2025-04-09
RU000A0JTB96,TQCB,ГлДорога 7,2025-04-09,97.6,,,,,0,0.0,,,2029-10-30,,,29.43,11.09,69.12,625.0,RUB,58,2025-04-09
RU000A0JTFB2,TQCB,ГлДорога 6,2025-04-09,81.11,,,,,0,0.0,,,2028-11-22,,,20.21,11.09,55.3,500.0,RUB,58,2025-04-09
RU000A0JTU85,TQCB,РЖД-28 обл,2025-04-09,100.67,101.01,100.61,101.01,100.6,787,792308.0,18.58,18.61,2028-03-21,29.13,,7.44,18.1,90.25,1000.0,RUB,58,2025-04-09
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-04-09,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,2.0,18.25,22.75,500.0,RUB,58,2025-04-09
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-04-09,,,,,,0,0.0,,,2048-04-27,,,12.68,10.52,26.23,1000.0,RUB,58,2025-04-09
RU000A0JTYK4,TQCB,ФСК РС-28,2025-04-09,,,,,,0,0.0,,,2048-04-27,,,12.68,10.52,26.23,1000.0,RUB,58,2025-04-09
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-04-09,116.05,,,,,0,0.0,,,2029-11-01,,2025-05-06,39.28,21.4,52.18,1000.0,RUB,58,2025-04-09
RU000A0JU0N7,TQCB,БМБанкБ02,2025-04-09,93.58,,,,,0,0.0,,,2025-09-24,5.57,,0.0,0.01,0.05,1000.0,RUB,58,2025-04-09
RU000A0JU2K9,TQCB,ФСК РС-26,2025-04-09,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.46,10.52,26.23,1000.0,RUB,58,2025-04-09
RU000A0JU2L7,TQCB,ФСК РС-27,2025-04-09,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.46,10.52,26.23,1000.0,RUB,58,2025-04-09
RU000A0JU7S1,TQCB,ФСК РС-29,2025-04-09,,,,,,0,0.0,,,2048-09-07,,,0.61,11.06,27.57,1000.0,RUB,58,2025-04-09
RU000A0JU9K4,TQCB,Ситимат01,2025-04-09,98.9,,,,,0,0.0,,,2036-12-20,,,185.21,20.0,200.0,1000.0,RUB,58,2025-04-09
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-04-09,99.8,99.5,99.5,99.8,99.65,2,1993.0,22.62,24.52,2025-11-11,1.1,,81.1,20.0,99.73,1000.0,RUB,58,2025-04-09
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-04-09,101.45,101.44,101.01,101.45,101.44,1756,1781320.7,20.59,20.61,2028-11-07,6.57,,91.23,22.5,112.19,1000.0,RUB,58,2025-04-09
RU000A0JUAN6,TQCB,ГазпромБ19,2025-04-09,,,,,,0,0.0,,,2043-10-21,,,38.78,9.63,48.02,1000.0,RUB,58,2025-04-09
RU000A0JUAP1,TQCB,ГазпромБ20,2025-04-09,,,,,,0,0.0,,,2043-10-21,,,38.78,9.63,48.02,1000.0,RUB,58,2025-04-09
RU000A0JUC92,TQCB,ФСК РС-30,2025-04-09,,,,,,0,0.0,,,2048-10-30,,2046-11-12,11.97,10.92,27.23,1000.0,RUB,58,2025-04-09
RU000A0JUCA9,TQCB,ФСК РС-34,2025-04-09,,,,,,0,0.0,,,2048-10-30,,2047-11-11,11.97,10.92,27.23,1000.0,RUB,58,2025-04-09
RU000A0JUG98,TQCB,МежИнБанк4,2025-04-09,91.01,,,,,0,0.0,,,2025-11-06,,,0.04,0.01,0.05,1000.0,RUB,58,2025-04-09
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-04-09,95.0,,,,,0,0.0,,,2033-03-01,,2025-06-03,0.11,0.1,0.25,1000.0,RUB,58,2025-04-09
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-04-09,24.08,,,,,0,0.0,,,2034-08-04,,,40.02,0.51,87.58,1000.0,RUB,58,2025-04-09
RU000A0JV0T3,TQCB,Ситимат02,2025-04-09,98.5,,,,,0,0.0,,,2036-12-20,,,18.83,22.0,31.24,142.0,RUB,58,2025-04-09
RU000A0JV0U1,TQCB,АльфаБО-15,2025-04-09,101.81,,,,,0,0.0,,,2029-11-13,,2025-05-22,61.62,15.95,79.53,1000.0,RUB,58,2025-04-09
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2025-04-09,100.0,,,,,0,0.0,,,2034-02-01,,2025-08-05,40.2,21.9,108.6,1000.0,RUB,58,2025-04-09
RU000A0JV755,TQCB,АИЖК14-2А3,2025-04-09,125.23,,,,,0,0.0,,,2047-06-13,,,0.99,10.5,3.39,128.06,RUB,58,2025-04-09
RU000A0JVB19,TQCB,РЖД-33 обл,2025-04-09,,,,,,0,0.0,,,2040-02-28,,,6.34,10.52,52.46,1000.0,RUB,58,2025-04-09
RU000A0JVB27,TQCB,РЖД-34 обл,2025-04-09,,,,,,0,0.0,,,2040-02-28,,,6.34,10.52,52.46,1000.0,RUB,58,2025-04-09
RU000A0JVCB5,TQCB,ФСК РС-37,2025-04-09,,,,,,0,0.0,,,2050-03-23,,2045-04-05,20.84,9.88,24.63,1000.0,RUB,58,2025-04-09
RU000A0JVNL1,TQCB,ВЭБUSD1P-1,2025-04-09,99.85,,,,,0,0.0,,,2025-07-17,,,600.81,3.09,15.41,1000.0,USD,58,2025-04-09
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2025-04-09,98.3,,,,,0,0.0,,,2033-06-03,,,0.07,0.1,0.25,1000.0,USD,193,2025-04-09
RU000A1037P0,TQOD,Экспо02ВК,2025-04-09,100.0,,,,,0,0.0,,,,,,3914.38,7.5,5609.59,150000.0,USD,193,2025-04-09
KG000A3LSC78,TQCB,Кыргыз. 01,2025-04-10,99.5,99.5,99.5,99.5,99.5,1,98.02,16.97,16.97,2025-12-25,8.27,,0.6362,15.5,3.88,100.0,KGS,58,2025-04-10
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-10,96.46,96.81,95.75,96.98,96.32,2843,273834.47,21.14,21.4,2025-12-26,8.3,,0.5639,14.5,3.63,100.0,RUB,58,2025-04-10
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-04-10,100.8,,,,,0,0.0,,,2028-09-15,5.23,,14.25,20.0,100.82,1000.0,RUB,58,2025-04-10
RU000A0JR4U9,TQCB,ГлДорога 3,2025-04-10,80.01,,,,,0,0.0,,,2028-10-30,,,23.85,11.09,55.3,500.0,RUB,58,2025-04-10
RU000A0JRJB8,TQCB,ЗСД 01,2025-04-10,100.11,,,,,0,0.0,,,2031-05-13,,,40.62,10.44,52.06,1000.0,RUB,58,2025-04-10
RU000A0JRJL7,TQCB,ЗСД 02,2025-04-10,100.0,94.91,94.91,100.0,97.46,2,1949.1,10.71,11.32,2031-05-13,54.17,,40.62,10.44,52.06,1000.0,RUB,58,2025-04-10
RU000A0JRU20,TQCB,СЗКК 03,2025-04-10,83.56,83.57,83.56,83.57,83.57,2,1072.98,64.86,64.82,2031-09-26,5.83,,1.38,13.06,41.81,642.0,RUB,58,2025-04-10
RU000A0JRU46,TQCB,СЗКК 04,2025-04-10,81.68,76.16,76.09,81.68,77.98,3,1501.84,72.85,90.34,2031-09-26,5.83,,1.38,13.06,41.81,642.0,RUB,58,2025-04-10
RU000A0JRZ74,TQCB,БМБанкБ03,2025-04-10,93.01,,,,,0,0.0,,,2025-07-16,,,0.02,0.01,0.05,1000.0,RUB,58,2025-04-10
RU000A0JS4J1,TQCB,ЗСД 03,2025-04-10,113.99,,,,,0,0.0,,,2032-02-06,,,14.83,9.84,49.07,1000.0,RUB,58,2025-04-10
RU000A0JS4K9,TQCB,ЗСД 04,2025-04-10,105.74,,,,,0,0.0,,,2032-02-06,,,14.83,9.84,49.07,1000.0,RUB,58,2025-04-10
RU000A0JS4L7,TQCB,ЗСД 05,2025-04-10,102.5,,,,,0,0.0,,,2032-02-06,,,14.83,9.84,49.07,1000.0,RUB,58,2025-04-10
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-04-10,100.37,99.68,99.68,100.76,100.22,17,17037.6,19.8,19.89,2032-02-17,24.0,,23.08,19.15,95.49,1000.0,RUB,58,2025-04-10
RU000A0JS9X1,TQCB,СитиматНН,2025-04-10,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58,2025-04-10
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-10,88.82,91.23,88.01,91.23,88.73,174,154397.1,21.56,21.66,2032-06-25,14.03,,26.04,9.8,48.87,1000.0,RUB,58,2025-04-10
RU000A0JSQ58,TQCB,ФСК РС-22,2025-04-10,100.0,,,,,0,0.0,,,2027-07-21,3.43,2025-07-30,34.19,16.0,79.78,1000.0,RUB,58,2025-04-10
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-04-10,96.13,98.24,96.13,98.24,97.19,2,1943.7,20.04,19.42,2032-09-17,25.4,2027-09-28,6.09,17.09,85.22,1000.0,RUB,58,2025-04-10
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-04-10,95.66,96.32,95.03,96.33,95.9,24,23015.7,20.22,19.9,2032-09-23,11.47,2026-04-04,2.73,14.21,70.86,1000.0,RUB,58,2025-04-10
RU000A0JTB96,TQCB,ГлДорога 7,2025-04-10,97.6,,,,,0,0.0,,,2029-10-30,,,29.62,11.09,69.12,625.0,RUB,58,2025-04-10
RU000A0JTFB2,TQCB,ГлДорога 6,2025-04-10,81.11,,,,,0,0.0,,,2028-11-22,,,20.36,11.09,55.3,500.0,RUB,58,2025-04-10
RU000A0JTU85,TQCB,РЖД-28 обл,2025-04-10,100.0,100.68,99.7,100.68,99.77,4236,4226310.4,18.9,19.02,2028-03-21,29.07,,7.93,18.1,90.25,1000.0,RUB,58,2025-04-10
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-04-10,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,2.25,18.25,22.75,500.0,RUB,58,2025-04-10
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-04-10,,,,,,0,0.0,,,2048-04-27,,,12.97,10.52,26.23,1000.0,RUB,58,2025-04-10
RU000A0JTYK4,TQCB,ФСК РС-28,2025-04-10,,,,,,0,0.0,,,2048-04-27,,,12.97,10.52,26.23,1000.0,RUB,58,2025-04-10
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-04-10,116.05,,,,,0,0.0,,,2029-11-01,,2025-05-06,39.87,21.4,52.18,1000.0,RUB,58,2025-04-10
RU000A0JU0N7,TQCB,БМБанкБ02,2025-04-10,93.58,,,,,0,0.0,,,2025-09-24,5.53,,0.0,0.01,0.05,1000.0,RUB,58,2025-04-10
RU000A0JU2K9,TQCB,ФСК РС-26,2025-04-10,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.75,10.52,26.23,1000.0,RUB,58,2025-04-10
RU000A0JU2L7,TQCB,ФСК РС-27,2025-04-10,,,,,,0,0.0,,,2048-06-30,,2047-07-09,20.75,10.52,26.23,1000.0,RUB,58,2025-04-10
RU000A0JU7S1,TQCB,ФСК РС-29,2025-04-10,,,,,,0,0.0,,,2048-09-07,,,0.91,11.06,27.57,1000.0,RUB,58,2025-04-10
RU000A0JU9K4,TQCB,Ситимат01,2025-04-10,98.9,,,,,0,0.0,,,2036-12-20,,,185.75,20.0,200.0,1000.0,RUB,58,2025-04-10
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-04-10,99.3,99.8,99.3,99.89,99.61,27,26894.6,29.36,25.18,2025-11-11,1.07,,81.64,20.0,99.73,1000.0,RUB,58,2025-04-10
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-04-10,101.36,100.91,100.81,101.45,101.4,2494,2528915.2,20.76,20.68,2028-11-07,6.53,,91.85,22.5,112.19,1000.0,RUB,58,2025-04-10
RU000A0JUAN6,TQCB,ГазпромБ19,2025-04-10,,,,,,0,0.0,,,2043-10-21,,,39.05,9.63,48.02,1000.0,RUB,58,2025-04-10
RU000A0JUAP1,TQCB,ГазпромБ20,2025-04-10,,,,,,0,0.0,,,2043-10-21,,,39.05,9.63,48.02,1000.0,RUB,58,2025-04-10
RU000A0JUC92,TQCB,ФСК РС-30,2025-04-10,,,,,,0,0.0,,,2048-10-30,,2046-11-12,12.27,10.92,27.23,1000.0,RUB,58,2025-04-10
RU000A0JUCA9,TQCB,ФСК РС-34,2025-04-10,,,,,,0,0.0,,,2048-10-30,,2047-11-11,12.27,10.92,27.23,1000.0,RUB,58,2025-04-10
RU000A0JUG98,TQCB,МежИнБанк4,2025-04-10,91.01,,,,,0,0.0,,,2025-11-06,,,0.04,0.01,0.05,1000.0,RUB,58,2025-04-10
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-04-10,99.99,99.49,99.49,99.99,99.62,4,3984.7,0.17,2.86,2033-03-01,1.7,2025-06-03,0.11,0.1,0.25,1000.0,RUB,58,2025-04-10
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-04-10,24.08,,,,,0,0.0,,,2034-08-04,,,40.03,0.51,87.58,1000.0,RUB,58,2025-04-10
RU000A0JV0T3,TQCB,Ситимат02,2025-04-10,98.5,,,,,0,0.0,,,2036-12-20,,,18.92,22.0,31.24,142.0,RUB,58,2025-04-10
RU000A0JV0U1,TQCB,АльфаБО-15,2025-04-10,102.58,102.58,102.58,102.58,102.58,1,1025.8,-7.28,-7.28,2029-11-13,1.3,2025-05-22,62.05,15.95,79.53,1000.0,RUB,58,2025-04-10
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2025-04-10,100.0,,,,,0,0.0,,,2034-02-01,,2025-08-05,40.8,21.9,108.6,1000.0,RUB,58,2025-04-10
RU000A0JV755,TQCB,АИЖК14-2А3,2025-04-10,125.23,,,,,0,0.0,,,2047-06-13,,,1.03,10.5,3.39,128.06,RUB,58,2025-04-10
RU000A0JVB19,TQCB,РЖД-33 обл,2025-04-10,,,,,,0,0.0,,,2040-02-28,,,6.63,10.52,52.46,1000.0,RUB,58,2025-04-10
RU000A0JVB27,TQCB,РЖД-34 обл,2025-04-10,,,,,,0,0.0,,,2040-02-28,,,6.63,10.52,52.46,1000.0,RUB,58,2025-04-10
RU000A0JVCB5,TQCB,ФСК РС-37,2025-04-10,,,,,,0,0.0,,,2050-03-23,,2045-04-05,21.11,9.88,24.63,1000.0,RUB,58,2025-04-10
RU000A0JVNL1,TQCB,ВЭБUSD1P-1,2025-04-10,99.85,,,,,0,0.0,,,2025-07-17,,,612.12,3.09,15.41,1000.0,USD,58,2025-04-10
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2025-04-10,98.3,,,,,0,0.0,,,2033-06-03,,,0.07,0.1,0.25,1000.0,USD,193,2025-04-10
RU000A1037P0,TQOD,Экспо02ВК,2025-04-10,100.0,,,,,0,0.0,,,,,,3945.21,7.5,5609.59,150000.0,USD,193,2025-04-10
KG000A3LSC78,TQCB,Кыргыз. 01,2025-04-11,99.5,,,,,0,0.0,,,2025-12-25,,,0.6697,15.5,3.88,100.0,KGS,58,2025-04-11
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-11,96.7,96.39,95.83,96.97,96.52,1123,108392.29,20.77,21.1,2025-12-26,8.2,,0.6042,14.5,3.63,100.0,RUB,58,2025-04-11
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-04-11,98.0,97.24,97.24,100.47,98.29,6,5897.1,26.63,25.76,2028-09-15,5.13,,14.79,20.0,100.82,1000.0,RUB,58,2025-04-11
RU000A0JR4U9,TQCB,ГлДорога 3,2025-04-11,80.01,,,,,0,0.0,,,2028-10-30,,,24.0,11.09,55.3,500.0,RUB,58,2025-04-11
RU000A0JRJB8,TQCB,ЗСД 01,2025-04-11,100.11,,,,,0,0.0,,,2031-05-13,,,40.9,10.44,52.06,1000.0,RUB,58,2025-04-11
RU000A0JRJL7,TQCB,ЗСД 02,2025-04-11,100.0,,,,,0,0.0,,,2031-05-13,,,40.9,10.44,52.06,1000.0,RUB,58,2025-04-11
RU000A0JRU20,TQCB,СЗКК 03,2025-04-11,83.57,,,,,0,0.0,,,2031-09-26,,,1.61,13.06,41.81,642.0,RUB,58,2025-04-11
RU000A0JRU46,TQCB,СЗКК 04,2025-04-11,80.94,80.94,80.94,80.94,80.94,1,519.63,77.4,77.4,2031-09-26,5.73,,1.61,13.06,41.81,642.0,RUB,58,2025-04-11
RU000A0JRZ74,TQCB,БМБанкБ03,2025-04-11,100.0,100.0,100.0,100.0,100.0,7,7000.0,0.01,0.01,2025-07-16,3.1,,0.02,0.01,0.05,1000.0,RUB,58,2025-04-11
RU000A0JS4J1,TQCB,ЗСД 03,2025-04-11,113.99,,,,,0,0.0,,,2032-02-06,,,15.1,9.84,49.07,1000.0,RUB,58,2025-04-11
RU000A0JS4K9,TQCB,ЗСД 04,2025-04-11,105.74,105.74,105.74,105.74,105.74,1,1057.4,8.89,8.89,2032-02-06,62.1,,15.1,9.84,49.07,1000.0,RUB,58,2025-04-11
RU000A0JS4L7,TQCB,ЗСД 05,2025-04-11,102.5,,,,,0,0.0,,,2032-02-06,,,15.1,9.84,49.07,1000.0,RUB,58,2025-04-11
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-04-11,100.9,100.58,100.49,100.91,100.88,47,47415.1,19.49,19.5,2032-02-17,23.9,,23.61,19.15,95.49,1000.0,RUB,58,2025-04-11
RU000A0JS9X1,TQCB,СитиматНН,2025-04-11,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58,2025-04-11
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-11,88.62,88.62,88.37,88.62,88.61,185,163934.4,21.87,21.88,2032-06-25,13.93,,26.31,9.8,48.87,1000.0,RUB,58,2025-04-11
RU000A0JSQ58,TQCB,ФСК РС-22,2025-04-11,100.0,,,,,0,0.0,,,2027-07-21,3.33,2025-07-30,34.63,16.0,79.78,1000.0,RUB,58,2025-04-11
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-04-11,97.96,96.14,96.14,97.96,96.2,57,54836.1,18.97,20.0,2032-09-17,25.27,2027-09-28,6.56,17.09,85.22,1000.0,RUB,58,2025-04-11
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-04-11,96.4,96.4,96.4,96.4,96.4,4,3856.0,19.27,19.27,2032-09-23,11.37,2026-04-04,3.11,14.21,70.86,1000.0,RUB,58,2025-04-11
